set,algorithm,id,size,time
Alpha and A,Generated,2422,9700,359.95e-06
Alpha and A,Generated,2423,9700,302287.62e-06
Alpha and A,Generated,2424,9700,186159.46e-06
Alpha and A,Generated,2425,9700,1843.53e-06
Alpha and A,Improved,2421,9700,2376.85e-06
Alpha and A,Improved,2422,9700,194.48e-06
Alpha and A,Improved,2423,9700,292.70e-06
Alpha and A,Improved,2424,9700,831.71e-06
Alpha and A,Improved,2425,9700,1412.22e-06
Alpha and A,Generated,2426,9800,6.33e-03
Alpha and A,Generated,2427,9800,6.87e-03
Alpha and A,Generated,2428,9800,5.51e-03
Alpha and A,Generated,2429,9800,1.13e-03
Alpha and A,Generated,2430,9800,3.93e-03
Alpha and A,Improved,2426,9800,6054.59e-06
Alpha and A,Improved,2427,9800,1191.52e-06
Alpha and A,Improved,2428,9800,3404.52e-06
Alpha and A,Improved,2429,9800,866.40e-06
Alpha and A,Improved,2430,9800,3597.08e-06
Alpha and A,Generated,2431,9800,736.11e-06
Alpha and A,Generated,2432,9800,193874.79e-06
Alpha and A,Generated,2433,9800,97976.49e-06
Alpha and A,Generated,2434,9800,4778.12e-06
Alpha and A,Generated,2435,9800,2019.22e-06
Alpha and A,Improved,2431,9800,467.34e-06
Alpha and A,Improved,2432,9800,741.77e-06
Alpha and A,Improved,2433,9800,1197.34e-06
Alpha and A,Improved,2434,9800,1245.94e-06
Alpha and A,Improved,2435,9800,969.92e-06
Alpha and A,Generated,2436,9800,159062.12e-06
Alpha and A,Generated,2437,9800,23833.39e-06
Alpha and A,Generated,2438,9800,383.12e-06
Alpha and A,Generated,2439,9800,2591.31e-06
Alpha and A,Generated,2440,9800,1244.97e-06
Alpha and A,Improved,2436,9800,1892.34e-06
Alpha and A,Improved,2437,9800,2061.06e-06
Alpha and A,Improved,2438,9800,209.86e-06
Alpha and A,Improved,2439,9800,1126.90e-06
Alpha and A,Improved,2440,9800,456.49e-06
Alpha and A,Generated,2441,9800,115533.58e-06
Alpha and A,Generated,2442,9800,2771.59e-06
Alpha and A,Generated,2443,9800,248.35e-06
Alpha and A,Generated,2444,9800,3165.23e-06
Alpha and A,Generated,2445,9800,394.32e-06
Alpha and A,Improved,2441,9800,845.83e-06
Alpha and A,Improved,2442,9800,2144.23e-06
Alpha and A,Improved,2443,9800,108.26e-06
Alpha and A,Improved,2444,9800,2385.28e-06
Alpha and A,Improved,2445,9800,219.14e-06
Alpha and A,Generated,2446,9800,273.31e-06
Alpha and A,Generated,2447,9800,3938.96e-06
Alpha and A,Generated,2448,9800,277770.33e-06
Alpha and A,Generated,2449,9800,15892.46e-06
Alpha and A,Generated,2450,9800,243664.84e-06
Alpha and A,Improved,2446,9800,165.11e-06
Alpha and A,Improved,2447,9800,3328.23e-06
Alpha and A,Improved,2448,9800,490.05e-06
Alpha and A,Improved,2449,9800,1789.53e-06
Alpha and A,Improved,2450,9800,734.20e-06
Alpha and A,Generated,2451,9900,7.30e-03
Alpha and A,Generated,2452,9900,5.10e-03
Alpha and A,Generated,2453,9900,144.78e-03
Alpha and A,Generated,2454,9900,196.24e-03
Alpha and A,Generated,2455,9900,2.95e-03
Alpha and A,Improved,2451,9900,1.67e-03
Alpha and A,Improved,2452,9900,4.02e-03
Alpha and A,Improved,2453,9900,1.10e-03
Alpha and A,Improved,2454,9900,1.47e-03
Alpha and A,Improved,2455,9900,2.22e-03
Alpha and A,Generated,2456,9900,26903.16e-06
Alpha and A,Generated,2457,9900,361143.87e-06
Alpha and A,Generated,2458,9900,519.52e-06
Alpha and A,Generated,2459,9900,15639.97e-06
Alpha and A,Generated,2460,9900,69362.90e-06
Alpha and A,Improved,2456,9900,3616.59e-06
Alpha and A,Improved,2457,9900,217.29e-06
Alpha and A,Improved,2458,9900,376.79e-06
Alpha and A,Improved,2459,9900,3563.39e-06
Alpha and A,Improved,2460,9900,2040.84e-06
Alpha and A,Generated,2461,9900,2.69e-03
Alpha and A,Generated,2462,9900,14.45e-03
Alpha and A,Generated,2463,9900,2.11e-03
Alpha and A,Generated,2464,9900,227.89e-03
Alpha and A,Generated,2465,9900,95.91e-03
Alpha and A,Improved,2461,9900,2338.23e-06
Alpha and A,Improved,2462,9900,3852.27e-06
Alpha and A,Improved,2463,9900,1658.99e-06
Alpha and A,Improved,2464,9900,573.42e-06
Alpha and A,Improved,2465,9900,698.75e-06
Alpha and A,Generated,2466,9900,1931.18e-06
Alpha and A,Generated,2467,9900,5825.53e-06
Alpha and A,Generated,2468,9900,35217.38e-06
Alpha and A,Generated,2469,9900,5224.90e-06
Alpha and A,Generated,2470,9900,667.75e-06
Alpha and A,Improved,2466,9900,1414.83e-06
Alpha and A,Improved,2467,9900,4748.38e-06
Alpha and A,Improved,2468,9900,1663.12e-06
Alpha and A,Improved,2469,9900,3300.32e-06
Alpha and A,Improved,2470,9900,415.97e-06
Alpha and A,Generated,2471,9900,25.04e-03
Alpha and A,Generated,2472,9900,7.50e-03
Alpha and A,Generated,2473,9900,20.57e-03
Alpha and A,Generated,2474,9900,22.17e-03
Alpha and A,Generated,2475,9900,85.91e-03
Alpha and A,Improved,2471,9900,1576.90e-06
Alpha and A,Improved,2472,9900,1473.74e-06
Alpha and A,Improved,2473,9900,2065.79e-06
Alpha and A,Improved,2474,9900,1072.33e-06
Alpha and A,Improved,2475,9900,348.56e-06
Alpha and A,Generated,2476,10000,4.20e-03
Alpha and A,Generated,2477,10000,43.01e-03
Alpha and A,Generated,2478,10000,3.84e-03
Alpha and A,Generated,2479,10000,3.37e-03
Alpha and A,Generated,2480,10000,36.80e-03
Alpha and A,Improved,2476,10000,3810.11e-06
Alpha and A,Improved,2477,10000,746.63e-06
Alpha and A,Improved,2478,10000,3637.74e-06
Alpha and A,Improved,2479,10000,3009.22e-06
Alpha and A,Improved,2480,10000,1877.54e-06
Alpha and A,Generated,2481,10000,533.99e-06
Alpha and A,Generated,2482,10000,621.23e-06
Alpha and A,Generated,2483,10000,1519.82e-06
Alpha and A,Generated,2484,10000,543.40e-06
Alpha and A,Generated,2485,10000,1217.48e-06
Alpha and A,Improved,2481,10000,370.96e-06
Alpha and A,Improved,2482,10000,450.15e-06
Alpha and A,Improved,2483,10000,1181.48e-06
Alpha and A,Improved,2484,10000,457.72e-06
Alpha and A,Improved,2485,10000,1359.01e-06
Alpha and A,Generated,2486,10000,1287.03e-06
Alpha and A,Generated,2487,10000,249810.46e-06
Alpha and A,Generated,2488,10000,1788.24e-06
Alpha and A,Generated,2489,10000,910.35e-06
Alpha and A,Generated,2490,10000,224226.10e-06
Alpha and A,Improved,2486,10000,1155.63e-06
Alpha and A,Improved,2487,10000,992.77e-06
Alpha and A,Improved,2488,10000,1335.90e-06
Alpha and A,Improved,2489,10000,596.99e-06
Alpha and A,Improved,2490,10000,729.18e-06
Alpha and A,Generated,2491,10000,83.70e-03
Alpha and A,Generated,2492,10000,104.76e-03
Alpha and A,Generated,2493,10000,1.19e-03
Alpha and A,Generated,2494,10000,1.20e-03
Alpha and A,Generated,2495,10000,2.71e-03
Alpha and A,Improved,2491,10000,372.45e-06
Alpha and A,Improved,2492,10000,1407.68e-06
Alpha and A,Improved,2493,10000,792.65e-06
Alpha and A,Improved,2494,10000,861.49e-06
Alpha and A,Improved,2495,10000,2100.08e-06
Alpha and A,Generated,2496,10000,1451.49e-06
Alpha and A,Generated,2497,10000,838.65e-06
Alpha and A,Generated,2498,10000,190.36e-06
Alpha and A,Generated,2499,10000,1721.94e-06
Alpha and A,Generated,2500,10000,2767.09e-06
Alpha and A,Improved,2496,10000,1133.60e-06
Alpha and A,Improved,2497,10000,592.54e-06
Alpha and A,Improved,2498,10000,98.66e-06
Alpha and A,Improved,2499,10000,1075.57e-06
Alpha and A,Improved,2500,10000,1770.32e-06
Alpha,Generated,1,100,2.31e-06
Alpha,Generated,2,100,4.28e-06
Alpha,Generated,3,100,4.50e-06
Alpha,Generated,4,100,11.00e-06
Alpha,Generated,5,100,3.61e-06
Alpha,Improved,1,100,972.41e-09
Alpha,Improved,2,100,1928.84e-09
Alpha,Improved,3,100,2155.63e-09
Alpha,Improved,4,100,7138.92e-09
Alpha,Improved,5,100,1436.36e-09
Alpha,Generated,6,100,4.67e-06
Alpha,Generated,7,100,3.44e-06
Alpha,Generated,8,100,5.98e-06
Alpha,Generated,9,100,4.41e-06
Alpha,Generated,10,100,5.30e-06
Alpha,Improved,6,100,5.17e-06
Alpha,Improved,7,100,3.29e-06
Alpha,Improved,8,100,3.93e-06
Alpha,Improved,9,100,1.86e-06
Alpha,Improved,10,100,2.42e-06
Alpha,Generated,11,100,7.09e-06
Alpha,Generated,12,100,6.24e-06
Alpha,Generated,13,100,11.37e-06
Alpha,Generated,14,100,9.80e-06
Alpha,Generated,15,100,11.47e-06
Alpha,Improved,11,100,3.63e-06
Alpha,Improved,12,100,3.69e-06
Alpha,Improved,13,100,5.68e-06
Alpha,Improved,14,100,5.11e-06
Alpha,Improved,15,100,6.64e-06
Alpha,Generated,16,100,5.04e-06
Alpha,Generated,17,100,21.93e-06
Alpha,Generated,18,100,10.35e-06
Alpha,Generated,19,100,14.08e-06
Alpha,Generated,20,100,3.42e-06
Alpha,Improved,16,100,3.19e-06
Alpha,Improved,17,100,14.81e-06
Alpha,Improved,18,100,4.95e-06
Alpha,Improved,19,100,8.90e-06
Alpha,Improved,20,100,1.27e-06
Alpha,Generated,21,100,7.52e-06
Alpha,Generated,22,100,3.75e-06
Alpha,Generated,23,100,4.78e-06
Alpha,Generated,24,100,9.85e-06
Alpha,Generated,25,100,5.67e-06
Alpha,Improved,21,100,3.68e-06
Alpha,Improved,22,100,2.25e-06
Alpha,Improved,23,100,2.71e-06
Alpha,Improved,24,100,5.73e-06
Alpha,Improved,25,100,2.57e-06
Alpha,Generated,26,200,17.70e-06
Alpha,Generated,27,200,25.90e-06
Alpha,Generated,28,200,6.99e-06
Alpha,Generated,29,200,12.90e-06
Alpha,Generated,30,200,32.26e-06
Alpha,Improved,26,200,10.92e-06
Alpha,Improved,27,200,15.93e-06
Alpha,Improved,28,200,2.92e-06
Alpha,Improved,29,200,7.80e-06
Alpha,Improved,30,200,23.51e-06
Alpha,Generated,31,200,10.79e-06
Alpha,Generated,32,200,3.39e-06
Alpha,Generated,33,200,2.39e-06
Alpha,Generated,34,200,5.08e-06
Alpha,Generated,35,200,7.92e-06
Alpha,Improved,31,200,6060.51e-09
Alpha,Improved,32,200,1335.14e-09
Alpha,Improved,33,200,740.31e-09
Alpha,Improved,34,200,2416.72e-09
Alpha,Improved,35,200,4418.29e-09
Alpha,Generated,36,200,4.76e-06
Alpha,Generated,37,200,12.75e-06
Alpha,Generated,38,200,24.19e-06
Alpha,Generated,39,200,4.18e-06
Alpha,Generated,40,200,6.00e-06
Alpha,Improved,36,200,1.77e-06
Alpha,Improved,37,200,11.89e-06
Alpha,Improved,38,200,19.67e-06
Alpha,Improved,39,200,1.41e-06
Alpha,Improved,40,200,2.55e-06
Alpha,Generated,41,200,14.42e-06
Alpha,Generated,42,200,48.91e-06
Alpha,Generated,43,200,21.19e-06
Alpha,Generated,44,200,6.60e-06
Alpha,Generated,45,200,39.34e-06
Alpha,Improved,41,200,7.96e-06
Alpha,Improved,42,200,31.61e-06
Alpha,Improved,43,200,12.46e-06
Alpha,Improved,44,200,2.63e-06
Alpha,Improved,45,200,26.69e-06
Alpha,Generated,46,200,11.85e-06
Alpha,Generated,47,200,11.84e-06
Alpha,Generated,48,200,7.61e-06
Alpha,Generated,49,200,4.14e-06
Alpha,Generated,50,200,13.51e-06
Alpha,Improved,46,200,7.21e-06
Alpha,Improved,47,200,7.02e-06
Alpha,Improved,48,200,4.07e-06
Alpha,Improved,49,200,1.95e-06
Alpha,Improved,50,200,8.24e-06
Alpha,Generated,51,300,17.26e-06
Alpha,Generated,52,300,35.45e-06
Alpha,Generated,53,300,45.22e-06
Alpha,Generated,54,300,58.30e-06
Alpha,Generated,55,300,8.76e-06
Alpha,Improved,51,300,9.96e-06
Alpha,Improved,52,300,24.59e-06
Alpha,Improved,53,300,30.16e-06
Alpha,Improved,54,300,40.59e-06
Alpha,Improved,55,300,3.78e-06
Alpha,Generated,56,300,12.85e-06
Alpha,Generated,57,300,12.35e-06
Alpha,Generated,58,300,18.57e-06
Alpha,Generated,59,300,8.45e-06
Alpha,Generated,60,300,5.72e-06
Alpha,Improved,56,300,3.49e-06
Alpha,Improved,57,300,7.26e-06
Alpha,Improved,58,300,12.66e-06
Alpha,Improved,59,300,4.24e-06
Alpha,Improved,60,300,2.83e-06
Alpha,Generated,61,300,10.15e-06
Alpha,Generated,62,300,21.07e-06
Alpha,Generated,63,300,83.82e-06
Alpha,Generated,64,300,6.33e-06
Alpha,Generated,65,300,32.45e-06
Alpha,Improved,61,300,9.88e-06
Alpha,Improved,62,300,10.37e-06
Alpha,Improved,63,300,59.33e-06
Alpha,Improved,64,300,2.19e-06
Alpha,Improved,65,300,20.06e-06
Alpha,Generated,66,300,13.10e-06
Alpha,Generated,67,300,22.45e-06
Alpha,Generated,68,300,31.70e-06
Alpha,Generated,69,300,25.30e-06
Alpha,Generated,70,300,26.23e-06
Alpha,Improved,66,300,7.42e-06
Alpha,Improved,67,300,13.98e-06
Alpha,Improved,68,300,21.29e-06
Alpha,Improved,69,300,14.75e-06
Alpha,Improved,70,300,15.99e-06
Alpha,Generated,71,300,24.00e-06
Alpha,Generated,72,300,6.65e-06
Alpha,Generated,73,300,12.26e-06
Alpha,Generated,74,300,27.81e-06
Alpha,Generated,75,300,25.48e-06
Alpha,Improved,71,300,14.09e-06
Alpha,Improved,72,300,5.60e-06
Alpha,Improved,73,300,12.96e-06
Alpha,Improved,74,300,33.10e-06
Alpha,Improved,75,300,14.20e-06
Alpha,Generated,76,400,10.99e-06
Alpha,Generated,77,400,37.06e-06
Alpha,Generated,78,400,18.70e-06
Alpha,Generated,79,400,8.80e-06
Alpha,Generated,80,400,30.80e-06
Alpha,Improved,76,400,9.93e-06
Alpha,Improved,77,400,23.89e-06
Alpha,Improved,78,400,9.59e-06
Alpha,Improved,79,400,3.33e-06
Alpha,Improved,80,400,19.63e-06
Alpha,Generated,81,400,34.05e-06
Alpha,Generated,82,400,29.13e-06
Alpha,Generated,83,400,21.33e-06
Alpha,Generated,84,400,17.30e-06
Alpha,Generated,85,400,52.95e-06
Alpha,Improved,81,400,20.15e-06
Alpha,Improved,82,400,19.00e-06
Alpha,Improved,83,400,10.41e-06
Alpha,Improved,84,400,8.95e-06
Alpha,Improved,85,400,33.82e-06
Alpha,Generated,86,400,26.30e-06
Alpha,Generated,87,400,47.92e-06
Alpha,Generated,88,400,59.99e-06
Alpha,Generated,89,400,23.84e-06
Alpha,Generated,90,400,21.51e-06
Alpha,Improved,86,400,15.14e-06
Alpha,Improved,87,400,29.37e-06
Alpha,Improved,88,400,37.33e-06
Alpha,Improved,89,400,14.05e-06
Alpha,Improved,90,400,11.11e-06
Alpha,Generated,91,400,44.32e-06
Alpha,Generated,92,400,25.19e-06
Alpha,Generated,93,400,38.37e-06
Alpha,Generated,94,400,35.52e-06
Alpha,Generated,95,400,57.57e-06
Alpha,Improved,91,400,31.33e-06
Alpha,Improved,92,400,17.85e-06
Alpha,Improved,93,400,23.26e-06
Alpha,Improved,94,400,20.96e-06
Alpha,Improved,95,400,40.04e-06
Alpha,Generated,96,400,11.80e-06
Alpha,Generated,97,400,18.11e-06
Alpha,Generated,98,400,7.89e-06
Alpha,Generated,99,400,46.94e-06
Alpha,Generated,100,400,23.90e-06
Alpha,Improved,96,400,4.68e-06
Alpha,Improved,97,400,14.86e-06
Alpha,Improved,98,400,2.00e-06
Alpha,Improved,99,400,16.81e-06
Alpha,Improved,100,400,8.52e-06
Alpha,Generated,101,500,76.70e-06
Alpha,Generated,102,500,28.46e-06
Alpha,Generated,103,500,60.38e-06
Alpha,Generated,104,500,11.12e-06
Alpha,Generated,105,500,44.84e-06
Alpha,Improved,101,500,49.62e-06
Alpha,Improved,102,500,14.64e-06
Alpha,Improved,103,500,38.12e-06
Alpha,Improved,104,500,3.60e-06
Alpha,Improved,105,500,28.57e-06
Alpha,Generated,106,500,58.56e-06
Alpha,Generated,107,500,32.91e-06
Alpha,Generated,108,500,68.11e-06
Alpha,Generated,109,500,76.12e-06
Alpha,Generated,110,500,24.94e-06
Alpha,Improved,106,500,40.51e-06
Alpha,Improved,107,500,19.75e-06
Alpha,Improved,108,500,46.89e-06
Alpha,Improved,109,500,50.72e-06
Alpha,Improved,110,500,10.08e-06
Alpha,Generated,111,500,24.97e-06
Alpha,Generated,112,500,78.46e-06
Alpha,Generated,113,500,16.68e-06
Alpha,Generated,114,500,9.65e-06
Alpha,Generated,115,500,32.20e-06
Alpha,Improved,111,500,13.14e-06
Alpha,Improved,112,500,57.10e-06
Alpha,Improved,113,500,7.69e-06
Alpha,Improved,114,500,4.08e-06
Alpha,Improved,115,500,18.36e-06
Alpha,Generated,116,500,87.54e-06
Alpha,Generated,117,500,22.91e-06
Alpha,Generated,118,500,19.39e-06
Alpha,Generated,119,500,56.53e-06
Alpha,Generated,120,500,87.13e-06
Alpha,Improved,116,500,60.65e-06
Alpha,Improved,117,500,10.57e-06
Alpha,Improved,118,500,9.16e-06
Alpha,Improved,119,500,44.15e-06
Alpha,Improved,120,500,59.19e-06
Alpha,Generated,121,500,9.65e-06
Alpha,Generated,122,500,17.32e-06
Alpha,Generated,123,500,39.45e-06
Alpha,Generated,124,500,41.68e-06
Alpha,Generated,125,500,28.27e-06
Alpha,Improved,121,500,2.97e-06
Alpha,Improved,122,500,8.04e-06
Alpha,Improved,123,500,22.42e-06
Alpha,Improved,124,500,26.21e-06
Alpha,Improved,125,500,14.78e-06
Alpha,Generated,126,600,59.16e-06
Alpha,Generated,127,600,112.76e-06
Alpha,Generated,128,600,181.92e-06
Alpha,Generated,129,600,145.81e-06
Alpha,Generated,130,600,111.19e-06
Alpha,Improved,126,600,38.25e-06
Alpha,Improved,127,600,72.46e-06
Alpha,Improved,128,600,127.26e-06
Alpha,Improved,129,600,106.45e-06
Alpha,Improved,130,600,79.50e-06
Alpha,Generated,131,600,27.70e-06
Alpha,Generated,132,600,102.23e-06
Alpha,Generated,133,600,76.29e-06
Alpha,Generated,134,600,21.26e-06
Alpha,Generated,135,600,101.13e-06
Alpha,Improved,131,600,15.15e-06
Alpha,Improved,132,600,73.20e-06
Alpha,Improved,133,600,49.11e-06
Alpha,Improved,134,600,9.81e-06
Alpha,Improved,135,600,63.22e-06
Alpha,Generated,136,600,51.69e-06
Alpha,Generated,137,600,21.72e-06
Alpha,Generated,138,600,34.96e-06
Alpha,Generated,139,600,25.11e-06
Alpha,Generated,140,600,120.45e-06
Alpha,Improved,136,600,64.20e-06
Alpha,Improved,137,600,22.14e-06
Alpha,Improved,138,600,31.82e-06
Alpha,Improved,139,600,12.24e-06
Alpha,Improved,140,600,88.17e-06
Alpha,Generated,141,600,67.37e-06
Alpha,Generated,142,600,13.93e-06
Alpha,Generated,143,600,34.42e-06
Alpha,Generated,144,600,63.07e-06
Alpha,Generated,145,600,66.99e-06
Alpha,Improved,141,600,42.45e-06
Alpha,Improved,142,600,4.95e-06
Alpha,Improved,143,600,19.62e-06
Alpha,Improved,144,600,34.25e-06
Alpha,Improved,145,600,41.52e-06
Alpha,Generated,146,600,148.80e-06
Alpha,Generated,147,600,119.35e-06
Alpha,Generated,148,600,47.83e-06
Alpha,Generated,149,600,69.66e-06
Alpha,Generated,150,600,16.00e-06
Alpha,Improved,146,600,110.72e-06
Alpha,Improved,147,600,81.58e-06
Alpha,Improved,148,600,28.47e-06
Alpha,Improved,149,600,40.56e-06
Alpha,Improved,150,600,6.40e-06
Alpha,Generated,151,700,48.71e-06
Alpha,Generated,152,700,137.30e-06
Alpha,Generated,153,700,105.15e-06
Alpha,Generated,154,700,71.13e-06
Alpha,Generated,155,700,36.16e-06
Alpha,Improved,151,700,28.02e-06
Alpha,Improved,152,700,96.35e-06
Alpha,Improved,153,700,72.21e-06
Alpha,Improved,154,700,49.78e-06
Alpha,Improved,155,700,20.25e-06
Alpha,Generated,156,700,35.95e-06
Alpha,Generated,157,700,117.25e-06
Alpha,Generated,158,700,133.85e-06
Alpha,Generated,159,700,46.67e-06
Alpha,Generated,160,700,88.99e-06
Alpha,Improved,156,700,22.12e-06
Alpha,Improved,157,700,77.47e-06
Alpha,Improved,158,700,93.11e-06
Alpha,Improved,159,700,27.15e-06
Alpha,Improved,160,700,52.49e-06
Alpha,Generated,161,700,43.80e-06
Alpha,Generated,162,700,40.41e-06
Alpha,Generated,163,700,113.06e-06
Alpha,Generated,164,700,101.68e-06
Alpha,Generated,165,700,27.18e-06
Alpha,Improved,161,700,23.91e-06
Alpha,Improved,162,700,20.83e-06
Alpha,Improved,163,700,78.95e-06
Alpha,Improved,164,700,67.31e-06
Alpha,Improved,165,700,13.73e-06
Alpha,Generated,166,700,30.65e-06
Alpha,Generated,167,700,68.94e-06
Alpha,Generated,168,700,89.43e-06
Alpha,Generated,169,700,128.74e-06
Alpha,Generated,170,700,31.33e-06
Alpha,Improved,166,700,17.85e-06
Alpha,Improved,167,700,45.72e-06
Alpha,Improved,168,700,67.20e-06
Alpha,Improved,169,700,93.05e-06
Alpha,Improved,170,700,15.02e-06
Alpha,Generated,171,700,131.44e-06
Alpha,Generated,172,700,97.04e-06
Alpha,Generated,173,700,112.95e-06
Alpha,Generated,174,700,81.10e-06
Alpha,Generated,175,700,146.08e-06
Alpha,Improved,171,700,90.65e-06
Alpha,Improved,172,700,65.18e-06
Alpha,Improved,173,700,78.49e-06
Alpha,Improved,174,700,54.40e-06
Alpha,Improved,175,700,71.20e-06
Alpha,Generated,176,800,33.29e-06
Alpha,Generated,177,800,12.78e-06
Alpha,Generated,178,800,153.31e-06
Alpha,Generated,179,800,43.97e-06
Alpha,Generated,180,800,30.56e-06
Alpha,Improved,176,800,37.15e-06
Alpha,Improved,177,800,6.68e-06
Alpha,Improved,178,800,107.57e-06
Alpha,Improved,179,800,25.15e-06
Alpha,Improved,180,800,15.25e-06
Alpha,Generated,181,800,24.20e-06
Alpha,Generated,182,800,17.15e-06
Alpha,Generated,183,800,91.64e-06
Alpha,Generated,184,800,138.09e-06
Alpha,Generated,185,800,231.45e-06
Alpha,Improved,181,800,10.37e-06
Alpha,Improved,182,800,5.59e-06
Alpha,Improved,183,800,58.00e-06
Alpha,Improved,184,800,96.85e-06
Alpha,Improved,185,800,172.92e-06
Alpha,Generated,186,800,44.04e-06
Alpha,Generated,187,800,66.27e-06
Alpha,Generated,188,800,67.55e-06
Alpha,Generated,189,800,51.73e-06
Alpha,Generated,190,800,63.62e-06
Alpha,Improved,186,800,22.99e-06
Alpha,Improved,187,800,41.70e-06
Alpha,Improved,188,800,42.24e-06
Alpha,Improved,189,800,32.27e-06
Alpha,Improved,190,800,41.17e-06
Alpha,Generated,191,800,123.23e-06
Alpha,Generated,192,800,174.74e-06
Alpha,Generated,193,800,53.31e-06
Alpha,Generated,194,800,66.64e-06
Alpha,Generated,195,800,132.29e-06
Alpha,Improved,191,800,83.70e-06
Alpha,Improved,192,800,127.19e-06
Alpha,Improved,193,800,29.12e-06
Alpha,Improved,194,800,41.46e-06
Alpha,Improved,195,800,86.36e-06
Alpha,Generated,196,800,142.40e-06
Alpha,Generated,197,800,29.94e-06
Alpha,Generated,198,800,84.50e-06
Alpha,Generated,199,800,27.71e-06
Alpha,Generated,200,800,30.86e-06
Alpha,Improved,196,800,100.56e-06
Alpha,Improved,197,800,13.90e-06
Alpha,Improved,198,800,53.05e-06
Alpha,Improved,199,800,12.86e-06
Alpha,Improved,200,800,14.19e-06
Alpha,Generated,201,900,93.58e-06
Alpha,Generated,202,900,126.37e-06
Alpha,Generated,203,900,19.31e-06
Alpha,Generated,204,900,114.71e-06
Alpha,Generated,205,900,91.57e-06
Alpha,Improved,201,900,63.22e-06
Alpha,Improved,202,900,83.06e-06
Alpha,Improved,203,900,6.27e-06
Alpha,Improved,204,900,78.22e-06
Alpha,Improved,205,900,62.35e-06
Alpha,Generated,206,900,65.38e-06
Alpha,Generated,207,900,161.26e-06
Alpha,Generated,208,900,186.75e-06
Alpha,Generated,209,900,22.15e-06
Alpha,Generated,210,900,141.87e-06
Alpha,Improved,206,900,36.16e-06
Alpha,Improved,207,900,111.45e-06
Alpha,Improved,208,900,132.44e-06
Alpha,Improved,209,900,8.48e-06
Alpha,Improved,210,900,90.06e-06
Alpha,Generated,211,900,130.66e-06
